Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,81076,1931,12,18,0.0,,Y
IDCJAC0009,81076,1931,12,19,0.0,,Y
IDCJAC0009,81076,1931,12,20,0.0,,Y
IDCJAC0009,81076,1931,12,21,0.0,,Y
IDCJAC0009,81076,1931,12,22,0.0,,Y
IDCJAC0009,81076,1931,12,23,0.0,,Y
IDCJAC0009,81076,1931,12,24,0.0,,Y
IDCJAC0009,81076,1931,12,25,0.0,,Y
IDCJAC0009,81076,1931,12,26,0.0,,Y
IDCJAC0009,81076,1931,12,27,0.0,,Y
IDCJAC0009,81076,1931,12,28,0.0,,Y
IDCJAC0009,81076,1931,12,29,0.0,,Y
IDCJAC0009,81076,1931,12,30,0.0,,Y
IDCJAC0009,81076,1931,12,31,0.0,,Y
IDCJAC0009,81076,1932,01,01,0.0,,Y
IDCJAC0009,81076,1932,01,02,0.0,,Y
IDCJAC0009,81076,1932,01,03,0.0,,Y
IDCJAC0009,81076,1932,01,04,0.0,,Y
IDCJAC0009,81076,1932,01,05,0.0,,Y
IDCJAC0009,81076,1932,01,06,0.0,,Y
IDCJAC0009,81076,1932,01,07,0.0,,Y
IDCJAC0009,81076,1932,01,08,0.0,,Y
IDCJAC0009,81076,1932,01,09,0.0,,Y
IDCJAC0009,81076,1932,01,10,0.0,,Y
IDCJAC0009,81076,1932,01,11,0.0,,Y
IDCJAC0009,81076,1932,01,12,0.0,,Y
IDCJAC0009,81076,1932,01,13,0.3,1,Y
IDCJAC0009,81076,1932,01,14,0.0,,Y
IDCJAC0009,81076,1932,01,15,0.0,,Y
IDCJAC0009,81076,1932,01,16,0.0,,Y
IDCJAC0009,81076,1932,01,17,0.0,,Y
IDCJAC0009,81076,1932,01,18,0.0,,Y
IDCJAC0009,81076,1932,01,19,0.0,,Y
IDCJAC0009,81076,1932,01,20,0.0,,Y
IDCJAC0009,81076,1932,01,21,0.0,,Y
IDCJAC0009,81076,1932,01,22,0.0,,Y
IDCJAC0009,81076,1932,01,23,0.0,,Y
IDCJAC0009,81076,1932,01,24,0.0,,Y
IDCJAC0009,81076,1932,01,25,0.0,,Y
IDCJAC0009,81076,1932,01,26,0.0,,Y
IDCJAC0009,81076,1932,01,27,0.0,,Y
IDCJAC0009,81076,1932,01,28,0.0,,Y
IDCJAC0009,81076,1932,01,29,0.0,,Y
IDCJAC0009,81076,1932,01,30,0.0,,Y
IDCJAC0009,81076,1932,01,31,0.0,,Y
IDCJAC0009,81076,1932,02,01,0.0,,Y
IDCJAC0009,81076,1932,02,02,0.0,,Y
IDCJAC0009,81076,1932,02,03,0.0,,Y
IDCJAC0009,81076,1932,02,04,0.0,,Y
IDCJAC0009,81076,1932,02,05,0.0,,Y
IDCJAC0009,81076,1932,02,06,1.0,1,Y
IDCJAC0009,81076,1932,02,07,0.0,,Y
IDCJAC0009,81076,1932,02,08,3.6,1,Y
IDCJAC0009,81076,1932,02,09,0.0,,Y
IDCJAC0009,81076,1932,02,10,10.2,1,Y
IDCJAC0009,81076,1932,02,11,2.0,1,Y
IDCJAC0009,81076,1932,02,12,0.0,,Y
IDCJAC0009,81076,1932,02,13,0.0,,Y
IDCJAC0009,81076,1932,02,14,5.6,1,Y
IDCJAC0009,81076,1932,02,15,0.0,,Y
IDCJAC0009,81076,1932,02,16,0.0,,Y
IDCJAC0009,81076,1932,02,17,0.0,,Y
IDCJAC0009,81076,1932,02,18,0.0,,Y
IDCJAC0009,81076,1932,02,19,0.0,,Y
IDCJAC0009,81076,1932,02,20,0.0,,Y
IDCJAC0009,81076,1932,02,21,0.0,,Y
IDCJAC0009,81076,1932,02,22,0.0,,Y
IDCJAC0009,81076,1932,02,23,1.8,1,Y
IDCJAC0009,81076,1932,02,24,0.0,,Y
IDCJAC0009,81076,1932,02,25,0.0,,Y
IDCJAC0009,81076,1932,02,26,0.0,,Y
IDCJAC0009,81076,1932,02,27,0.0,,Y
IDCJAC0009,81076,1932,02,28,0.0,,Y
IDCJAC0009,81076,1932,02,29,0.0,,Y
IDCJAC0009,81076,1932,03,01,0.0,,Y
IDCJAC0009,81076,1932,03,02,0.0,,Y
IDCJAC0009,81076,1932,03,03,0.0,,Y
IDCJAC0009,81076,1932,03,04,0.0,,Y
IDCJAC0009,81076,1932,03,05,0.0,,Y
IDCJAC0009,81076,1932,03,06,0.0,,Y
IDCJAC0009,81076,1932,03,07,11.4,1,Y
IDCJAC0009,81076,1932,03,08,13.0,1,Y
IDCJAC0009,81076,1932,03,09,0.0,,Y
IDCJAC0009,81076,1932,03,10,3.0,1,Y
IDCJAC0009,81076,1932,03,11,0.0,,Y
IDCJAC0009,81076,1932,03,12,0.0,,Y
IDCJAC0009,81076,1932,03,13,0.0,,Y
IDCJAC0009,81076,1932,03,14,0.0,,Y
IDCJAC0009,81076,1932,03,15,0.0,,Y
IDCJAC0009,81076,1932,03,16,27.7,1,Y
IDCJAC0009,81076,1932,03,17,0.0,,Y
IDCJAC0009,81076,1932,03,18,0.0,,Y
IDCJAC0009,81076,1932,03,19,0.0,,Y
IDCJAC0009,81076,1932,03,20,0.0,,Y
IDCJAC0009,81076,1932,03,21,0.0,,Y
IDCJAC0009,81076,1932,03,22,0.0,,Y
IDCJAC0009,81076,1932,03,23,0.0,,Y
IDCJAC0009,81076,1932,03,24,0.0,,Y
IDCJAC0009,81076,1932,03,25,0.0,,Y
IDCJAC0009,81076,1932,03,26,2.3,1,Y
IDCJAC0009,81076,1932,03,27,15.0,1,Y
IDCJAC0009,81076,1932,03,28,0.8,1,Y
IDCJAC0009,81076,1932,03,29,0.0,,Y
IDCJAC0009,81076,1932,03,30,0.0,,Y
IDCJAC0009,81076,1932,03,31,0.0,,Y
IDCJAC0009,81076,1932,04,01,0.0,,Y
IDCJAC0009,81076,1932,04,02,3.8,1,Y
IDCJAC0009,81076,1932,04,03,7.6,1,Y
IDCJAC0009,81076,1932,04,04,13.2,1,Y
IDCJAC0009,81076,1932,04,05,0.0,,Y
IDCJAC0009,81076,1932,04,06,1.0,1,Y
IDCJAC0009,81076,1932,04,07,0.0,,Y
IDCJAC0009,81076,1932,04,08,4.8,1,Y
IDCJAC0009,81076,1932,04,09,1.5,1,Y
IDCJAC0009,81076,1932,04,10,15.2,1,Y
IDCJAC0009,81076,1932,04,11,2.0,1,Y
IDCJAC0009,81076,1932,04,12,2.0,1,Y
IDCJAC0009,81076,1932,04,13,0.0,,Y
IDCJAC0009,81076,1932,04,14,0.0,,Y
IDCJAC0009,81076,1932,04,15,0.0,,Y
IDCJAC0009,81076,1932,04,16,19.1,1,Y
IDCJAC0009,81076,1932,04,17,12.4,1,Y
IDCJAC0009,81076,1932,04,18,1.5,1,Y
IDCJAC0009,81076,1932,04,19,0.3,1,Y
IDCJAC0009,81076,1932,04,20,0.0,,Y
IDCJAC0009,81076,1932,04,21,0.0,,Y
IDCJAC0009,81076,1932,04,22,0.0,,Y
IDCJAC0009,81076,1932,04,23,0.0,,Y
IDCJAC0009,81076,1932,04,24,0.0,,Y
IDCJAC0009,81076,1932,04,25,3.6,1,Y
IDCJAC0009,81076,1932,04,26,0.0,,Y
IDCJAC0009,81076,1932,04,27,0.0,,Y
IDCJAC0009,81076,1932,04,28,0.5,1,Y
IDCJAC0009,81076,1932,04,29,0.0,,Y
IDCJAC0009,81076,1932,04,30,0.0,,Y
IDCJAC0009,81076,1932,05,01,0.0,,Y
IDCJAC0009,81076,1932,05,02,0.0,,Y
IDCJAC0009,81076,1932,05,03,0.0,,Y
IDCJAC0009,81076,1932,05,04,0.0,,Y
IDCJAC0009,81076,1932,05,05,0.0,,Y
IDCJAC0009,81076,1932,05,06,0.0,,Y
IDCJAC0009,81076,1932,05,07,0.0,,Y
IDCJAC0009,81076,1932,05,08,0.0,,Y
IDCJAC0009,81076,1932,05,09,0.3,1,Y
IDCJAC0009,81076,1932,05,10,0.0,,Y
IDCJAC0009,81076,1932,05,11,0.0,,Y
IDCJAC0009,81076,1932,05,12,0.0,,Y
IDCJAC0009,81076,1932,05,13,0.0,,Y
IDCJAC0009,81076,1932,05,14,0.0,,Y
IDCJAC0009,81076,1932,05,15,0.0,,Y
IDCJAC0009,81076,1932,05,16,0.0,,Y
IDCJAC0009,81076,1932,05,17,0.0,,Y
IDCJAC0009,81076,1932,05,18,0.0,,Y
IDCJAC0009,81076,1932,05,19,0.5,1,Y
IDCJAC0009,81076,1932,05,20,11.4,1,Y
IDCJAC0009,81076,1932,05,21,0.0,,Y
IDCJAC0009,81076,1932,05,22,0.0,,Y
IDCJAC0009,81076,1932,05,23,0.0,,Y
IDCJAC0009,81076,1932,05,24,0.0,,Y
IDCJAC0009,81076,1932,05,25,0.0,,Y
IDCJAC0009,81076,1932,05,26,0.0,,Y
IDCJAC0009,81076,1932,05,27,0.0,,Y
IDCJAC0009,81076,1932,05,28,0.0,,Y
IDCJAC0009,81076,1932,05,29,0.0,,Y
IDCJAC0009,81076,1932,05,30,0.0,,Y
IDCJAC0009,81076,1932,05,31,0.0,,Y
IDCJAC0009,81076,1932,06,01,3.0,1,Y
IDCJAC0009,81076,1932,06,02,3.8,1,Y
IDCJAC0009,81076,1932,06,03,1.3,1,Y
IDCJAC0009,81076,1932,06,04,0.0,,Y
IDCJAC0009,81076,1932,06,05,0.0,,Y
IDCJAC0009,81076,1932,06,06,0.0,,Y
IDCJAC0009,81076,1932,06,07,0.0,,Y
IDCJAC0009,81076,1932,06,08,0.0,,Y
IDCJAC0009,81076,1932,06,09,0.0,,Y
IDCJAC0009,81076,1932,06,10,0.0,,Y
IDCJAC0009,81076,1932,06,11,0.0,,Y
IDCJAC0009,81076,1932,06,12,10.2,1,Y
IDCJAC0009,81076,1932,06,13,17.0,1,Y
IDCJAC0009,81076,1932,06,14,4.3,1,Y
IDCJAC0009,81076,1932,06,15,0.0,,Y
IDCJAC0009,81076,1932,06,16,3.8,1,Y
IDCJAC0009,81076,1932,06,17,3.3,1,Y
IDCJAC0009,81076,1932,06,18,2.0,1,Y
IDCJAC0009,81076,1932,06,19,0.0,,Y
IDCJAC0009,81076,1932,06,20,3.3,1,Y
IDCJAC0009,81076,1932,06,21,0.3,1,Y
IDCJAC0009,81076,1932,06,22,0.3,1,Y
IDCJAC0009,81076,1932,06,23,1.0,1,Y
IDCJAC0009,81076,1932,06,24,1.3,1,Y
IDCJAC0009,81076,1932,06,25,2.0,1,Y
IDCJAC0009,81076,1932,06,26,1.8,1,Y
IDCJAC0009,81076,1932,06,27,1.0,1,Y
IDCJAC0009,81076,1932,06,28,0.0,,Y
IDCJAC0009,81076,1932,06,29,0.0,,Y
IDCJAC0009,81076,1932,06,30,0.0,,Y
IDCJAC0009,81076,1932,07,01,0.0,,Y
IDCJAC0009,81076,1932,07,02,0.0,,Y
IDCJAC0009,81076,1932,07,03,0.0,,Y
IDCJAC0009,81076,1932,07,04,33.8,1,Y
IDCJAC0009,81076,1932,07,05,0.0,,Y
IDCJAC0009,81076,1932,07,06,0.0,,Y
IDCJAC0009,81076,1932,07,07,0.0,,Y
IDCJAC0009,81076,1932,07,08,0.0,,Y
IDCJAC0009,81076,1932,07,09,0.0,,Y
IDCJAC0009,81076,1932,07,10,0.0,,Y
IDCJAC0009,81076,1932,07,11,0.0,,Y
IDCJAC0009,81076,1932,07,12,0.0,,Y
IDCJAC0009,81076,1932,07,13,0.0,,Y
IDCJAC0009,81076,1932,07,14,0.0,,Y
IDCJAC0009,81076,1932,07,15,0.0,,Y
IDCJAC0009,81076,1932,07,16,0.0,,Y
IDCJAC0009,81076,1932,07,17,0.0,,Y
IDCJAC0009,81076,1932,07,18,1.0,1,Y
IDCJAC0009,81076,1932,07,19,3.8,1,Y
IDCJAC0009,81076,1932,07,20,0.0,,Y
IDCJAC0009,81076,1932,07,21,0.0,,Y
IDCJAC0009,81076,1932,07,22,0.0,,Y
IDCJAC0009,81076,1932,07,23,0.0,,Y
IDCJAC0009,81076,1932,07,24,2.5,1,Y
IDCJAC0009,81076,1932,07,25,1.5,1,Y
IDCJAC0009,81076,1932,07,26,4.6,1,Y
IDCJAC0009,81076,1932,07,27,0.8,1,Y
IDCJAC0009,81076,1932,07,28,0.0,,Y
IDCJAC0009,81076,1932,07,29,0.0,,Y
IDCJAC0009,81076,1932,07,30,5.8,1,Y
IDCJAC0009,81076,1932,07,31,1.5,1,Y
IDCJAC0009,81076,1932,08,01,0.0,,Y
IDCJAC0009,81076,1932,08,02,0.0,,Y
IDCJAC0009,81076,1932,08,03,0.0,,Y
IDCJAC0009,81076,1932,08,04,0.0,,Y
IDCJAC0009,81076,1932,08,05,0.8,1,Y
IDCJAC0009,81076,1932,08,06,0.0,,Y
IDCJAC0009,81076,1932,08,07,2.5,1,Y
IDCJAC0009,81076,1932,08,08,0.0,,Y
IDCJAC0009,81076,1932,08,09,0.0,,Y
IDCJAC0009,81076,1932,08,10,0.0,,Y
IDCJAC0009,81076,1932,08,11,7.6,1,Y
IDCJAC0009,81076,1932,08,12,4.8,1,Y
IDCJAC0009,81076,1932,08,13,2.3,1,Y
IDCJAC0009,81076,1932,08,14,2.0,1,Y
IDCJAC0009,81076,1932,08,15,1.8,1,Y
IDCJAC0009,81076,1932,08,16,0.8,1,Y
IDCJAC0009,81076,1932,08,17,0.0,,Y
IDCJAC0009,81076,1932,08,18,0.0,,Y
IDCJAC0009,81076,1932,08,19,0.0,,Y
IDCJAC0009,81076,1932,08,20,0.0,,Y
IDCJAC0009,81076,1932,08,21,0.0,,Y
IDCJAC0009,81076,1932,08,22,0.0,,Y
IDCJAC0009,81076,1932,08,23,1.8,1,Y
IDCJAC0009,81076,1932,08,24,0.3,1,Y
IDCJAC0009,81076,1932,08,25,1.3,1,Y
IDCJAC0009,81076,1932,08,26,1.5,1,Y
IDCJAC0009,81076,1932,08,27,2.3,1,Y
IDCJAC0009,81076,1932,08,28,1.0,1,Y
IDCJAC0009,81076,1932,08,29,0.8,1,Y
IDCJAC0009,81076,1932,08,30,31.8,1,Y
IDCJAC0009,81076,1932,08,31,2.0,1,Y
IDCJAC0009,81076,1932,09,01,0.3,1,Y
IDCJAC0009,81076,1932,09,02,0.3,1,Y
IDCJAC0009,81076,1932,09,03,0.0,,Y
IDCJAC0009,81076,1932,09,04,0.3,1,Y
IDCJAC0009,81076,1932,09,05,0.5,1,Y
IDCJAC0009,81076,1932,09,06,0.3,1,Y
IDCJAC0009,81076,1932,09,07,0.0,,Y
IDCJAC0009,81076,1932,09,08,0.0,,Y
IDCJAC0009,81076,1932,09,09,0.0,,Y
IDCJAC0009,81076,1932,09,10,0.0,,Y
IDCJAC0009,81076,1932,09,11,0.0,,Y
IDCJAC0009,81076,1932,09,12,0.0,,Y
IDCJAC0009,81076,1932,09,13,0.0,,Y
IDCJAC0009,81076,1932,09,14,0.0,,Y
IDCJAC0009,81076,1932,09,15,0.0,,Y
IDCJAC0009,81076,1932,09,16,4.6,1,Y
IDCJAC0009,81076,1932,09,17,0.0,,Y
IDCJAC0009,81076,1932,09,18,0.0,,Y
IDCJAC0009,81076,1932,09,19,0.0,,Y
IDCJAC0009,81076,1932,09,20,0.0,,Y
IDCJAC0009,81076,1932,09,21,0.0,,Y
IDCJAC0009,81076,1932,09,22,0.0,,Y
IDCJAC0009,81076,1932,09,23,19.6,1,Y
IDCJAC0009,81076,1932,09,24,11.4,1,Y
IDCJAC0009,81076,1932,09,25,0.0,,Y
IDCJAC0009,81076,1932,09,26,0.0,,Y
IDCJAC0009,81076,1932,09,27,0.0,,Y
IDCJAC0009,81076,1932,09,28,0.0,,Y
IDCJAC0009,81076,1932,09,29,0.0,,Y
IDCJAC0009,81076,1932,09,30,13.7,1,Y
IDCJAC0009,81076,1932,10,01,0.0,,Y
IDCJAC0009,81076,1932,10,02,0.0,,Y
IDCJAC0009,81076,1932,10,03,0.0,,Y
IDCJAC0009,81076,1932,10,04,0.0,,Y
IDCJAC0009,81076,1932,10,05,0.0,,Y
IDCJAC0009,81076,1932,10,06,0.0,,Y
IDCJAC0009,81076,1932,10,07,0.0,,Y
IDCJAC0009,81076,1932,10,08,0.0,,Y
IDCJAC0009,81076,1932,10,09,0.0,,Y
IDCJAC0009,81076,1932,10,10,0.0,,Y
IDCJAC0009,81076,1932,10,11,0.0,,Y
IDCJAC0009,81076,1932,10,12,19.8,1,Y
IDCJAC0009,81076,1932,10,13,6.9,1,Y
IDCJAC0009,81076,1932,10,14,0.0,,Y
IDCJAC0009,81076,1932,10,15,0.0,,Y
IDCJAC0009,81076,1932,10,16,0.0,,Y
IDCJAC0009,81076,1932,10,17,0.0,,Y
IDCJAC0009,81076,1932,10,18,0.0,,Y
IDCJAC0009,81076,1932,10,19,0.0,,Y
IDCJAC0009,81076,1932,10,20,3.6,1,Y
IDCJAC0009,81076,1932,10,21,0.0,,Y
IDCJAC0009,81076,1932,10,22,0.0,,Y
IDCJAC0009,81076,1932,10,23,0.0,,Y
IDCJAC0009,81076,1932,10,24,0.0,,Y
IDCJAC0009,81076,1932,10,25,0.0,,Y
IDCJAC0009,81076,1932,10,26,0.0,,Y
IDCJAC0009,81076,1932,10,27,4.8,1,Y
IDCJAC0009,81076,1932,10,28,0.0,,Y
IDCJAC0009,81076,1932,10,29,0.0,,Y
IDCJAC0009,81076,1932,10,30,0.0,,Y
IDCJAC0009,81076,1932,10,31,0.0,,Y
IDCJAC0009,81076,1932,11,01,0.0,,Y
IDCJAC0009,81076,1932,11,02,0.0,,Y
IDCJAC0009,81076,1932,11,03,0.0,,Y
IDCJAC0009,81076,1932,11,04,0.0,,Y
IDCJAC0009,81076,1932,11,05,0.0,,Y
IDCJAC0009,81076,1932,11,06,0.0,,Y
IDCJAC0009,81076,1932,11,07,0.0,,Y
IDCJAC0009,81076,1932,11,08,0.0,,Y
IDCJAC0009,81076,1932,11,09,0.0,,Y
IDCJAC0009,81076,1932,11,10,0.0,,Y
IDCJAC0009,81076,1932,11,11,0.0,,Y
IDCJAC0009,81076,1932,11,12,0.0,,Y
IDCJAC0009,81076,1932,11,13,0.0,,Y
IDCJAC0009,81076,1932,11,14,16.5,1,Y
IDCJAC0009,81076,1932,11,15,6.6,1,Y
IDCJAC0009,81076,1932,11,16,0.0,,Y
IDCJAC0009,81076,1932,11,17,0.0,,Y
IDCJAC0009,81076,1932,11,18,0.0,,Y
IDCJAC0009,81076,1932,11,19,0.0,,Y
IDCJAC0009,81076,1932,11,20,0.0,,Y
IDCJAC0009,81076,1932,11,21,0.0,,Y
IDCJAC0009,81076,1932,11,22,6.9,1,Y
IDCJAC0009,81076,1932,11,23,0.0,,Y
IDCJAC0009,81076,1932,11,24,0.0,,Y
IDCJAC0009,81076,1932,11,25,0.0,,Y
IDCJAC0009,81076,1932,11,26,0.0,,Y
IDCJAC0009,81076,1932,11,27,0.0,,Y
IDCJAC0009,81076,1932,11,28,0.0,,Y
IDCJAC0009,81076,1932,11,29,0.0,,Y
IDCJAC0009,81076,1932,11,30,0.0,,Y
IDCJAC0009,81076,1932,12,01,0.0,,Y
IDCJAC0009,81076,1932,12,02,2.5,1,Y
IDCJAC0009,81076,1932,12,03,0.0,,Y
IDCJAC0009,81076,1932,12,04,0.0,,Y
IDCJAC0009,81076,1932,12,05,0.0,,Y
IDCJAC0009,81076,1932,12,06,0.0,,Y
IDCJAC0009,81076,1932,12,07,4.6,1,Y
IDCJAC0009,81076,1932,12,08,0.0,,Y
IDCJAC0009,81076,1932,12,09,0.0,,Y
IDCJAC0009,81076,1932,12,10,0.0,,Y
IDCJAC0009,81076,1932,12,11,0.0,,Y
IDCJAC0009,81076,1932,12,12,0.0,,Y
IDCJAC0009,81076,1932,12,13,0.0,,Y
IDCJAC0009,81076,1932,12,14,0.0,,Y
IDCJAC0009,81076,1932,12,15,0.0,,Y
IDCJAC0009,81076,1932,12,16,11.9,1,Y
IDCJAC0009,81076,1932,12,17,0.0,,Y
IDCJAC0009,81076,1932,12,18,0.0,,Y
IDCJAC0009,81076,1932,12,19,0.0,,Y
IDCJAC0009,81076,1932,12,20,0.0,,Y
IDCJAC0009,81076,1932,12,21,0.0,,Y
IDCJAC0009,81076,1932,12,22,0.0,,Y
IDCJAC0009,81076,1932,12,23,0.0,,Y
IDCJAC0009,81076,1932,12,24,3.0,1,Y
IDCJAC0009,81076,1932,12,25,0.0,,Y
IDCJAC0009,81076,1932,12,26,0.0,,Y
IDCJAC0009,81076,1932,12,27,0.0,,Y
IDCJAC0009,81076,1932,12,28,0.0,,Y
IDCJAC0009,81076,1932,12,29,0.0,,Y
IDCJAC0009,81076,1932,12,30,0.0,,Y
IDCJAC0009,81076,1932,12,31,0.0,,Y
IDCJAC0009,81076,1933,01,01,0.0,,Y
IDCJAC0009,81076,1933,01,02,0.0,,Y
IDCJAC0009,81076,1933,01,03,0.0,,Y
IDCJAC0009,81076,1933,01,04,0.0,,Y
IDCJAC0009,81076,1933,01,05,0.0,,Y
IDCJAC0009,81076,1933,01,06,0.0,,Y
IDCJAC0009,81076,1933,01,07,0.0,,Y
IDCJAC0009,81076,1933,01,08,0.0,,Y
IDCJAC0009,81076,1933,01,09,0.0,,Y
IDCJAC0009,81076,1933,01,10,0.0,,Y
IDCJAC0009,81076,1933,01,11,0.0,,Y
IDCJAC0009,81076,1933,01,12,0.0,,Y
IDCJAC0009,81076,1933,01,13,0.0,,Y
IDCJAC0009,81076,1933,01,14,0.0,,Y
IDCJAC0009,81076,1933,01,15,0.0,,Y
IDCJAC0009,81076,1933,01,16,0.0,,Y
IDCJAC0009,81076,1933,01,17,0.0,,Y
IDCJAC0009,81076,1933,01,18,0.0,,Y
IDCJAC0009,81076,1933,01,19,0.0,,Y
IDCJAC0009,81076,1933,01,20,0.8,1,Y
IDCJAC0009,81076,1933,01,21,17.8,1,Y
IDCJAC0009,81076,1933,01,22,6.4,1,Y
IDCJAC0009,81076,1933,01,23,4.1,1,Y
IDCJAC0009,81076,1933,01,24,1.3,1,Y
IDCJAC0009,81076,1933,01,25,0.0,,Y
IDCJAC0009,81076,1933,01,26,0.0,,Y
IDCJAC0009,81076,1933,01,27,3.6,1,Y
IDCJAC0009,81076,1933,01,28,0.0,,Y
IDCJAC0009,81076,1933,01,29,0.0,,Y
IDCJAC0009,81076,1933,01,30,0.0,,Y
IDCJAC0009,81076,1933,01,31,0.5,1,Y
IDCJAC0009,81076,1933,02,01,0.0,,Y
IDCJAC0009,81076,1933,02,02,0.0,,Y
IDCJAC0009,81076,1933,02,03,0.0,,Y
IDCJAC0009,81076,1933,02,04,0.0,,Y
IDCJAC0009,81076,1933,02,05,0.0,,Y
IDCJAC0009,81076,1933,02,06,0.0,,Y
IDCJAC0009,81076,1933,02,07,0.0,,Y
IDCJAC0009,81076,1933,02,08,0.0,,Y
IDCJAC0009,81076,1933,02,09,0.0,,Y
IDCJAC0009,81076,1933,02,10,0.0,,Y
IDCJAC0009,81076,1933,02,11,0.0,,Y
IDCJAC0009,81076,1933,02,12,0.0,,Y
IDCJAC0009,81076,1933,02,13,0.0,,Y
IDCJAC0009,81076,1933,02,14,0.0,,Y
IDCJAC0009,81076,1933,02,15,0.0,,Y
IDCJAC0009,81076,1933,02,16,0.0,,Y
IDCJAC0009,81076,1933,02,17,0.0,,Y
IDCJAC0009,81076,1933,02,18,0.0,,Y
IDCJAC0009,81076,1933,02,19,0.0,,Y
IDCJAC0009,81076,1933,02,20,0.0,,Y
IDCJAC0009,81076,1933,02,21,0.0,,Y
IDCJAC0009,81076,1933,02,22,0.0,,Y
IDCJAC0009,81076,1933,02,23,0.0,,Y
IDCJAC0009,81076,1933,02,24,0.0,,Y
IDCJAC0009,81076,1933,02,25,0.0,,Y
IDCJAC0009,81076,1933,02,26,0.0,,Y
IDCJAC0009,81076,1933,02,27,0.0,,Y
IDCJAC0009,81076,1933,02,28,0.0,,Y
IDCJAC0009,81076,1933,03,01,0.0,,Y
IDCJAC0009,81076,1933,03,02,0.0,,Y
IDCJAC0009,81076,1933,03,03,0.0,,Y
IDCJAC0009,81076,1933,03,04,0.0,,Y
IDCJAC0009,81076,1933,03,05,15.2,1,Y
IDCJAC0009,81076,1933,03,06,0.0,,Y
IDCJAC0009,81076,1933,03,07,0.0,,Y
IDCJAC0009,81076,1933,03,08,0.0,,Y
IDCJAC0009,81076,1933,03,09,0.0,,Y
IDCJAC0009,81076,1933,03,10,0.0,,Y
IDCJAC0009,81076,1933,03,11,0.0,,Y
IDCJAC0009,81076,1933,03,12,0.0,,Y
IDCJAC0009,81076,1933,03,13,0.0,,Y
IDCJAC0009,81076,1933,03,14,0.0,,Y
IDCJAC0009,81076,1933,03,15,0.0,,Y
IDCJAC0009,81076,1933,03,16,0.0,,Y
IDCJAC0009,81076,1933,03,17,0.5,1,Y
IDCJAC0009,81076,1933,03,18,0.0,,Y
IDCJAC0009,81076,1933,03,19,0.0,,Y
IDCJAC0009,81076,1933,03,20,0.0,,Y
IDCJAC0009,81076,1933,03,21,0.0,,Y
IDCJAC0009,81076,1933,03,22,0.0,,Y
IDCJAC0009,81076,1933,03,23,0.0,,Y
IDCJAC0009,81076,1933,03,24,0.0,,Y
IDCJAC0009,81076,1933,03,25,0.0,,Y
IDCJAC0009,81076,1933,03,26,0.0,,Y
IDCJAC0009,81076,1933,03,27,0.0,,Y
IDCJAC0009,81076,1933,03,28,0.0,,Y
IDCJAC0009,81076,1933,03,29,0.0,,Y
IDCJAC0009,81076,1933,03,30,5.1,1,Y
IDCJAC0009,81076,1933,03,31,0.0,,Y
IDCJAC0009,81076,1933,04,01,0.0,,Y
IDCJAC0009,81076,1933,04,02,0.0,,Y
IDCJAC0009,81076,1933,04,03,0.0,,Y
IDCJAC0009,81076,1933,04,04,0.0,,Y
IDCJAC0009,81076,1933,04,05,0.0,,Y
IDCJAC0009,81076,1933,04,06,0.0,,Y
IDCJAC0009,81076,1933,04,07,0.0,,Y
IDCJAC0009,81076,1933,04,08,0.0,,Y
IDCJAC0009,81076,1933,04,09,0.0,,Y
IDCJAC0009,81076,1933,04,10,0.0,,Y
IDCJAC0009,81076,1933,04,11,0.0,,Y
IDCJAC0009,81076,1933,04,12,0.0,,Y
IDCJAC0009,81076,1933,04,13,0.0,,Y
IDCJAC0009,81076,1933,04,14,0.0,,Y
IDCJAC0009,81076,1933,04,15,0.0,,Y
IDCJAC0009,81076,1933,04,16,0.0,,Y
IDCJAC0009,81076,1933,04,17,0.0,,Y
IDCJAC0009,81076,1933,04,18,0.0,,Y
IDCJAC0009,81076,1933,04,19,0.0,,Y
IDCJAC0009,81076,1933,04,20,0.0,,Y
IDCJAC0009,81076,1933,04,21,0.0,,Y
IDCJAC0009,81076,1933,04,22,0.0,,Y
IDCJAC0009,81076,1933,04,23,0.0,,Y
IDCJAC0009,81076,1933,04,24,0.0,,Y
IDCJAC0009,81076,1933,04,25,0.0,,Y
IDCJAC0009,81076,1933,04,26,0.0,,Y
IDCJAC0009,81076,1933,04,27,0.0,,Y
IDCJAC0009,81076,1933,04,28,5.8,1,Y
IDCJAC0009,81076,1933,04,29,0.0,,Y
IDCJAC0009,81076,1933,04,30,0.0,,Y
IDCJAC0009,81076,1933,05,01,0.0,,Y
IDCJAC0009,81076,1933,05,02,0.8,1,Y
IDCJAC0009,81076,1933,05,03,0.0,,Y
IDCJAC0009,81076,1933,05,04,0.0,,Y
IDCJAC0009,81076,1933,05,05,0.0,,Y
IDCJAC0009,81076,1933,05,06,0.0,,Y
IDCJAC0009,81076,1933,05,07,0.0,,Y
IDCJAC0009,81076,1933,05,08,0.0,,Y
IDCJAC0009,81076,1933,05,09,0.0,,Y
IDCJAC0009,81076,1933,05,10,0.0,,Y
IDCJAC0009,81076,1933,05,11,0.0,,Y
IDCJAC0009,81076,1933,05,12,0.0,,Y
